,Price,Year,Mileage,Tank capacity,Fuel type,Model,Estimation
7774,6500,1984,26556,1600,7,48,0
7775,6800,2002,316437,1896,7,5,2
7776,19900,2008,163210,1390,1,16,2
7777,14499,2006,95700,1198,1,35,0
7778,7300,2010,300820,1390,1,32,0
7779,55000,2015,199880,1598,7,32,2
7780,142300,2023,1,1500,1,41,0
7781,46500,2014,116287,1968,7,32,2
7782,132500,2020,37215,1498,1,44,2
7783,18500,2007,244200,1968,7,32,2
7784,72900,2016,93300,1968,7,16,2
7785,6000,2008,195000,1422,7,35,0
7786,28500,2010,297000,1968,7,38,2
7787,25900,2007,217000,1595,1,47,3
7788,44999,2013,157000,1598,7,16,3
7789,23000,2008,162600,1390,1,47,2
7790,24900,2007,167000,1968,7,13,0
7791,247600,2022,1,1968,7,44,0
7792,39975,2014,246253,1598,7,16,2
7793,126800,2019,97000,1968,7,44,2
7794,206700,2023,1,1984,1,2,0
7795,88799,2019,67314,1500,1,32,2
7796,82799,2018,105534,1500,1,32,2
7797,138900,2019,44529,1968,7,39,2
7798,79799,2018,84362,1968,7,32,2
7799,33000,2015,187000,1395,1,25,0
7800,59900,2017,93941,1968,7,25,1
7801,16990,2006,185065,1896,7,16,2
7802,338127,2022,43500,1968,7,8,0
7803,28700,2011,181000,1390,1,16,2
7804,17600,2006,280271,1595,1,32,2
7805,10500,2007,116792,1198,1,14,0
7806,12900,2005,207000,1984,1,16,2
7807,43700,2015,88000,1197,1,35,3
7808,21900,2008,287609,1968,7,32,3
7809,16990,2007,241880,1968,7,47,0
7810,59900,2016,212437,1968,7,32,0
7811,25900,2010,178000,1968,7,10,1
7812,204900,2022,5,1984,1,41,0
7813,29999,1999,35470,1781,1,16,0
7814,155500,2023,10,1498,1,47,0
7815,38900,2009,242000,1968,7,44,2
7816,148900,2017,99000,2967,7,46,2
7817,46600,2014,118500,1598,7,47,2
7818,22500,2008,136000,1798,1,32,2
7819,17900,2005,177138,1968,7,16,0
7820,132900,2019,70700,1498,1,44,3
7821,52000,2015,124000,1984,1,10,1
7822,57000,1984,176900,1900,1,48,0
7823,129150,2019,96000,1968,7,47,2
7825,6900,1999,203000,1781,1,32,0
7826,49999,2001,255000,2500,7,30,0
7827,221300,2023,1,1984,1,2,0
7828,59900,2021,7015,999,1,35,1
7829,36690,2011,229447,1968,7,32,2
7830,92500,2019,30000,1498,1,16,3
7831,43000,2009,275000,2967,7,46,0
7832,24900,2009,217300,1968,7,32,3
7834,6999,2003,258656,1598,1,16,1
7835,33900,2011,300871,1968,7,47,2
7836,71799,2019,163382,1968,7,32,1
7837,54900,2016,170000,1598,7,16,3
7838,87900,2019,19000,1984,1,16,0
7839,20500,2007,92614,1896,7,16,0
7840,49900,2011,212000,1968,7,39,2
7841,114900,2018,112802,1968,7,44,3
7842,99900,2020,42000,1498,1,16,2
7843,22800,2010,275000,1798,1,32,0
7844,94799,2019,62351,1968,7,32,1
7845,34900,2022,9424,999,1,49,0
7846,6498,2003,142000,1198,1,35,0
7847,22900,2006,199300,1896,7,47,0
7848,28900,2013,172000,1968,7,13,0
7849,76900,2019,80039,1498,1,16,2
7850,49900,2016,70000,1197,1,16,2
7851,23900,2011,119000,1968,7,44,0
7852,22900,2009,248700,1390,1,47,2
7853,114900,2019,89000,1968,7,32,3
7854,34000,2016,49011,1984,1,16,0
7855,30000,2016,156901,1984,1,10,0
7856,53900,2016,67000,1197,1,16,2
7857,114900,2019,97500,1498,1,44,2
7858,64900,2015,77000,1984,1,44,2
7859,116899,2018,75600,1984,1,32,2
7860,9300,2007,230000,1198,1,14,0
7861,40900,2014,250000,1968,7,32,2
7862,93900,2016,191000,1968,7,44,2
7863,14900,2007,299000,1896,7,7,2
7864,14600,2007,199000,1390,1,35,2
7865,69999,2018,190000,1968,7,32,1
7866,29900,2010,132689,1197,1,35,2
7867,9999,2004,155100,1390,1,35,2
7868,413403,2022,10,1968,7,30,0
7869,43900,2013,223000,1968,7,32,2
7870,9900,2008,158800,1198,1,35,1
7871,29900,2011,187000,1197,1,7,2
7872,55900,2011,228123,1968,7,44,3
7873,6500,1999,206033,2324,1,5,2
7874,19900,2004,330000,1896,7,48,1
7875,55000,2015,227000,1968,7,38,2
7876,19900,2004,330000,1896,7,48,1
7877,15999,2006,177328,1984,1,13,1
7878,75200,2018,60145,1498,1,16,2
7879,149900,2021,15700,1984,1,2,0
7880,189900,2022,29451,1984,1,2,3
7881,112500,2019,129000,1968,7,32,3
7882,69890,2016,178000,2000,7,39,1
7883,89500,2019,151820,1968,7,44,1
7884,183800,2023,1,2000,7,44,0
7885,183800,2023,1,2000,7,44,0
7886,48900,2016,81241,1598,7,47,0
7887,57900,2017,164000,1395,1,4,2
7888,14900,2007,180000,1390,1,16,3
7889,37900,2011,275000,1968,7,10,2
7890,77000,2019,45200,1498,1,16,2
7891,41900,2019,63500,999,1,49,2
7892,31900,2017,92534,1798,1,16,0
7893,99900,2020,98200,1968,7,47,1
7894,62999,2015,147567,1968,7,16,3
7895,39900,2012,209500,1968,7,47,2
7896,59900,2018,79144,1598,7,16,1
7897,116900,2018,78418,1968,7,2,2
7898,39900,2011,105700,1395,1,44,2
7899,4499,1999,223000,1984,1,4,0
7900,30000,2004,273000,2967,7,46,2
7901,119900,2020,58369,1498,1,41,2
7902,78000,2018,85000,1968,7,32,2
7903,103900,2023,9,999,1,40,0
7904,9900,2006,225669,1896,7,35,3
7905,158590,2023,5,1498,1,41,0
7906,56900,2018,164000,1598,7,16,2
7907,127900,2017,72000,1968,7,32,3
7908,21300,2019,75000,1498,1,44,0
7909,39900,2014,220700,1598,7,16,3
7910,16999,2006,245200,1896,7,16,3
7911,73400,2018,169743,1968,7,32,1
7913,82900,2015,139500,1395,1,47,3
7914,59900,2014,172000,1968,7,16,2
7915,40515,2015,152267,1984,1,16,0
7916,15900,2005,218131,1896,7,16,3
7917,12000,2005,415000,1968,7,32,2
7918,6000,2003,369500,1896,7,32,0
7919,78000,2018,104000,1984,1,32,0
7920,11900,2005,295000,1896,7,32,0
7921,39900,2015,162000,1968,7,25,0
7922,21000,2012,141000,1198,1,35,2
7923,14800,2007,280000,1896,7,16,2
7924,209000,2021,3000,1968,7,44,2
7925,209000,2021,3000,1968,7,44,2
7926,68900,2019,176000,1968,7,16,2
7927,71900,2019,163000,1968,7,16,2
7928,98000,2017,196000,1968,7,39,2
7929,166900,2023,5,1498,1,44,0
7930,117500,2022,5,999,1,41,0
7931,159900,2019,88000,1968,7,9,1
7932,162900,2020,31557,1984,1,2,2
7933,14900,2005,299470,1896,7,16,3
7934,28000,2011,276000,1968,7,16,3
7935,39600,2013,207000,1968,7,32,2
7936,429500,2021,61000,2995,5,46,3
7937,224900,2023,9,1984,1,2,0
7938,36900,2011,218577,1598,7,47,2
7939,12900,2009,141000,1198,1,35,0
7940,22900,2009,279000,1390,1,16,2
7941,139900,2017,139068,1968,7,44,0
7942,72900,2017,70700,1968,7,16,2
7943,63900,2006,425000,2461,7,30,0
7944,56900,2012,173013,1968,7,44,2
7945,45000,2014,138000,1968,7,32,2
7946,75900,2017,136131,1968,7,32,2
7947,249900,2020,54593,1968,7,30,2
7948,13400,2006,308999,1968,7,32,2
7949,85900,2016,146746,1395,1,47,3
7950,39900,2014,196000,1598,7,16,2
7951,38850,2013,290050,1968,7,32,2
7952,70725,2016,198600,1968,7,47,0
7953,34900,2014,245000,1598,7,16,2
7954,74900,2019,40948,1498,1,16,2
7955,59700,2018,150000,1968,7,16,0
7956,92000,2012,224000,1968,7,1,0
7957,84900,2018,207000,1968,7,39,1
7958,119500,2022,5,1498,1,41,0
7959,39999,2013,252686,1968,7,32,0
7960,139900,2018,62800,1968,7,44,0
7961,11900,2005,222000,1896,7,16,1
7962,116900,2018,186000,1984,1,2,2
7963,29900,2012,230000,1598,7,32,2
7964,28300,2015,160000,999,1,35,2
7965,6900,2007,210300,1422,7,35,0
7966,59900,2017,226501,1968,7,7,0
7967,36900,2009,223000,1998,7,44,2
7968,69900,2015,165000,1968,7,32,2
7969,189001,2018,165000,1968,7,30,3
7970,129400,2022,5,1498,1,41,0
7971,99900,2015,140000,1968,7,39,0
7972,99900,2015,140000,1968,7,39,0
7973,44000,2012,160000,1984,1,16,0
7974,57000,2016,108500,1968,7,16,0
7975,20900,2010,253400,1968,7,32,2
7976,12900,2006,170000,1198,2,35,3
7978,107000,2023,7,999,1,35,0
7979,59900,2018,89000,1598,7,35,3
7980,140200,2023,1,1500,1,41,0
7981,3900,2003,265000,1896,7,35,0
7982,259899,2018,99000,2967,7,46,2
7983,25900,2008,237291,1896,7,32,0
7984,105250,2022,1,999,1,40,0
7985,54900,2011,157431,1968,7,44,3
7986,18500,2009,282691,1896,7,47,0
7987,22900,2008,199527,1896,7,16,3
7988,51900,2011,159000,1968,7,39,2
7989,49000,2015,103941,1984,1,16,0
7990,62900,2015,189000,1968,7,32,2
7991,29900,2012,240600,1598,7,32,2
7992,32900,2010,220000,2000,7,38,2
7993,69900,2016,141779,1968,7,47,0
7994,89900,2018,50984,1984,1,16,2
7995,99900,2017,176000,1968,7,44,0
7996,124900,2020,16360,1498,1,41,2
7997,7800,2006,187000,1422,7,35,0
7998,280000,2017,43000,1968,7,8,0
7999,130500,2022,1,1498,1,41,0
8000,58990,2015,216500,1968,7,16,2
8001,82000,2013,279000,3000,7,46,0
8002,15900,2006,285000,1968,7,32,3
8003,32997,2010,188000,1197,1,47,3
8004,24997,2010,267700,1598,7,16,3
8005,12900,2008,185000,1198,1,35,1
8006,44900,2015,179000,1968,7,16,2
8007,140200,2023,1,1500,1,41,0
8008,49900,2016,172000,1598,7,16,2
8009,27552,2011,226613,2461,7,12,1
8010,118700,2017,90744,1395,1,47,3
8011,242300,2022,5,1968,7,2,0
8012,26900,2011,293000,1598,7,32,2
8013,12900,2008,321600,1896,7,16,0
8014,25900,2006,486298,2460,7,48,2
8015,21000,2015,423100,1390,3,47,0
8016,18888,2007,200000,1598,1,13,2
8017,42500,2009,146000,1390,1,44,3
8018,81500,2017,112280,1984,1,38,3
8019,129850,2018,93708,1984,1,44,2
8020,6600,2001,145830,1596,1,4,0
8021,69000,2017,48000,1200,1,4,2
8022,49900,2017,66900,1395,1,25,0
8023,24700,2013,240000,1598,7,16,0
8024,3000,1999,200000,999,1,29,2
8025,77000,2016,250570,1968,7,47,2
8026,121900,2019,25023,1984,1,16,2
8029,84950,2021,62484,1984,1,2,0
8030,109799,2019,72705,1968,7,16,2
8031,14900,2009,273000,1896,7,7,2
8032,127800,2023,1,1498,1,41,0
8033,127800,2023,1,1500,1,41,0
8034,26900,2013,330000,1968,7,32,0
8035,135800,2013,183000,1968,7,30,0
8036,399996,2020,28000,2967,7,46,3
8037,2700,1999,330000,1390,1,16,0
8039,34400,2012,280000,1968,7,16,3
8040,10600,2003,401000,1896,7,47,2
8041,21800,2013,227000,1598,7,35,1
8042,99450,2018,95405,1968,7,32,2
8043,58400,2015,126620,1395,1,16,2
8044,31500,2008,217158,1968,7,44,2
8045,65800,2018,78068,1598,7,16,2
8046,53500,2015,197000,1395,1,32,2
8047,11200,2008,330000,1968,7,16,0
8048,56999,2015,229400,1968,7,16,2
8049,74899,2018,124351,1968,7,32,2
8050,126000,2023,1,1500,1,41,0
8051,141300,2023,1,1498,1,41,0
8052,64900,2015,140878,1968,7,44,2
8053,25000,2012,230000,1598,7,16,0
8054,91900,2018,197000,1968,7,44,0
8055,59900,2015,218500,1598,7,32,3
8056,62900,2016,179845,1395,1,16,2
8057,91900,2018,197000,1968,7,44,0
8058,22500,2009,227337,1968,7,32,3
8059,29900,2008,227554,1968,7,44,1
8060,22900,2006,195542,1896,7,47,0
8061,109900,2019,70300,1984,1,32,1
8062,55900,2012,155000,1968,7,44,2
8063,4000,2005,173431,999,1,29,0
8064,69900,2018,114000,1968,7,32,1
8066,15900,2003,243000,2771,1,32,0
8067,10500,2003,223557,1598,1,16,2
8068,40800,2010,212000,1968,7,10,0
8069,21900,2011,189000,1198,1,35,3
8070,99900,2018,37000,1984,1,44,0
8071,25800,2015,225260,1598,7,16,0
8072,31000,2008,227000,2967,7,46,1
8073,124900,2018,120000,1968,7,44,3
8074,127800,2023,1,1500,1,41,0
8075,8100,2008,208000,1896,7,16,0
8076,27900,2013,109000,1198,1,35,2
8077,12700,2005,270090,1896,7,16,2
8078,117600,2023,1,1498,1,41,0
8079,70900,2017,202000,1968,7,32,2
8080,20900,2015,142710,999,1,35,0
8081,14600,2007,360000,1896,7,16,2
8082,32700,2015,200000,1197,1,7,1
8083,22900,2011,185500,1199,7,35,3
8084,57900,2013,190000,1968,7,32,3
8085,22000,2007,244000,1595,2,4,3
8086,60900,2017,161000,1598,7,32,2
8087,153750,2019,135406,1968,7,9,2
8088,8800,2004,307000,1896,7,16,2
8089,86000,2017,116000,1395,1,44,2
8090,129000,2015,209000,2967,7,46,2
8091,85900,2018,86900,1395,1,16,2
8092,75900,2015,150000,1968,7,16,2
8093,3900,1998,214000,1595,1,16,1
8094,78500,2019,66110,999,1,40,2
8095,44900,2014,170000,1968,7,32,2
8096,4900,2004,194000,1198,1,35,0
8097,34900,2014,270000,1968,7,25,2
8098,40590,2006,319000,1896,7,48,3
8099,90500,2017,91000,1968,7,32,2
8100,10900,2001,171000,1984,1,32,0
8101,88000,2017,84000,1968,7,32,2
8102,30000,2018,104218,999,1,49,2
8103,45800,2015,205000,1598,7,16,2
8104,27900,2015,158000,1422,7,35,0
8105,58500,2015,59600,1395,1,16,2
8106,127800,2023,1,1500,1,41,0
8107,58400,2018,112000,1598,7,16,2
8108,52500,2014,74884,1598,7,32,3
8109,84500,2017,126000,1968,7,32,2
8110,52900,2017,158000,1598,7,16,2
8111,8000,2003,380000,1896,7,32,3
8112,14900,2007,216000,1198,2,35,0
8113,198380,2023,10,1498,1,44,0
8114,147000,2023,10,1498,1,41,0
8115,66899,2018,87000,1498,1,16,1
8116,180560,2023,10,1498,1,47,0
8117,339980,2023,10,2967,7,46,0
8118,165900,2023,9,1498,1,44,0
8119,180560,2023,10,1498,1,47,0
8120,339980,2023,10,2967,7,46,0
8121,66899,2018,87000,1498,1,16,1
8122,85977,2017,131200,1968,7,44,2
8123,66900,2018,169000,1498,1,16,2
8124,21500,2008,220000,1595,1,16,2
8125,10900,1991,275000,1272,1,16,0
8126,106500,2023,9,999,1,42,0
8127,384990,2022,5,1968,7,12,0
8128,44900,2013,152000,1968,7,16,2
8129,113500,2022,10,999,1,41,0
8130,153400,2022,10,1498,1,41,0
8131,111700,2022,5,999,1,40,0
8132,109200,2022,5,999,1,40,0
8133,17900,2011,220000,1199,7,35,2
8134,314683,2022,1,1968,7,30,0
8135,42900,2014,169538,1968,7,32,2
8136,69900,2017,238000,1968,7,16,2
8137,69000,2015,189000,1968,7,39,1
8138,16500,2006,246000,1896,7,16,2
8139,21900,2008,214647,1968,7,32,3
8140,9900,2002,188000,1595,1,32,2
8141,41900,2011,189000,1968,7,44,2
8142,42000,2014,180000,1598,7,7,2
8143,157000,2023,1,1498,1,16,0
8144,132100,2023,1,1498,1,16,0
8145,64500,2015,223000,1968,7,32,2
8146,6300,1998,494600,1896,7,32,0
8147,133000,2023,5,1498,1,41,0
8148,14900,2005,230000,1896,7,35,0
8149,52900,2013,229000,1968,7,44,2
8150,33000,1986,90000,1588,7,48,0
8151,104500,2020,50100,1498,1,16,2
8152,4499,2002,373230,1896,7,32,0
8153,183900,2023,10,1968,7,32,0
8154,46738,2015,255707,1598,7,16,3
8155,52999,2013,153000,1968,7,10,2
8156,106100,2019,69057,1968,7,7,2
8157,98900,2019,100874,1968,7,7,3
8158,108900,2020,64809,1968,7,7,2
8159,139900,2018,85398,1968,7,2,2
8160,98900,2018,134247,1968,7,32,3
8161,26500,2013,222000,1598,7,16,0
8162,56000,2015,88300,1395,1,16,2
8163,74600,2015,227000,1968,7,39,2
8164,24500,2006,284609,2967,7,46,1
8165,149000,2018,124000,1984,1,2,0
8166,28500,2013,81000,999,1,49,2
8167,31980,2010,358000,1968,7,32,0
8168,25999,2011,261000,1598,7,16,2
8169,56800,2019,108544,999,1,16,2
8170,27500,2012,199200,1598,7,16,1
8171,64900,2015,194002,1968,7,10,2
8172,22000,2008,188888,1390,1,16,3
8173,112000,2023,5,999,1,40,0
8174,77799,2018,159796,1798,1,32,1
8175,94900,2020,29993,1498,1,41,2
8176,84900,2019,142000,1498,1,32,2
8177,15900,2008,174000,1390,1,35,2
8178,77900,2018,50000,1984,1,16,1
8179,47900,2014,247000,1968,7,32,3
8180,46900,2015,200000,1968,7,16,3
8181,9400,2004,220000,1390,1,16,2
8182,24500,2010,264000,1896,7,7,3
8183,25000,2007,325714,1968,7,16,0
8184,162800,2019,38000,1984,1,41,0
8185,28900,2009,126354,1595,1,16,3
8186,14900,2009,247000,1390,3,32,0
8187,12000,2001,342884,1984,2,32,0
8188,199999,2016,160000,1968,7,30,3
8189,17900,2007,202906,1390,1,16,2
8190,24900,2008,297000,2460,7,30,2
8191,76900,2018,198000,1968,7,32,2
8192,2900,2002,250000,1422,7,35,0
8193,21900,2008,227175,1595,1,25,2
8194,186000,2017,130000,1968,7,30,3
8195,59500,2015,269000,1598,7,32,0
8196,74999,2010,229000,1968,7,9,0
8197,17500,2008,250000,1896,7,32,2
8198,72000,2015,212200,1968,7,32,0
8199,16900,2006,191000,1595,1,16,2
8200,97900,2019,39000,1395,1,25,0
8201,69900,2020,122000,1598,7,16,2
8202,139900,2020,23300,1498,1,47,2
8203,45900,2011,207000,1968,7,44,2
8204,14999,2012,156500,1197,1,35,0
8205,59900,2014,200000,1968,7,44,2
8206,72000,2019,90000,1498,1,16,2
8207,40000,2009,89638,1390,1,38,3
8208,32000,2016,68776,999,1,49,0
8209,143800,2020,32000,1968,7,32,3
8210,42000,2014,88000,2480,2,4,0
8211,34000,2014,67298,999,1,49,2
8212,26600,2010,185958,1197,1,16,2
8213,105999,2017,65500,1968,7,2,1
8214,16000,2009,198000,1390,1,47,0
8215,132230,2022,5,1498,1,40,0
8216,18900,2005,242000,1595,1,7,2
8218,430300,2022,5,2967,7,46,0
8219,45000,2011,116243,1390,1,25,0
8220,68900,2017,94000,1395,1,16,2
8221,87799,2019,67976,1498,1,16,2
8222,49500,2016,113700,1395,1,16,1
8223,9900,2001,185000,1984,1,5,0
8224,15600,2005,100300,1390,1,16,3
8225,8900,2003,235000,1595,1,32,0
8226,47900,2015,222000,1598,7,16,2
8227,34900,2013,302000,1968,7,32,2
8228,75000,2018,46157,999,1,35,3
8229,136600,2023,1,1498,1,16,0
8230,31000,2013,61529,1981,1,25,2
8231,80000,2014,274000,1968,7,1,0
8232,15999,2005,241000,1896,7,47,3
8233,20900,2007,195000,1390,1,47,2
8234,16500,2011,258000,1199,7,35,0
8235,8900,1999,165500,1984,1,5,0
8236,63900,2016,93457,1395,1,16,2
8237,52000,2018,109992,999,1,35,2
8238,39900,2012,277000,1968,7,47,2
8239,53000,2016,161493,1390,1,16,2
8240,59999,2015,126000,1598,7,47,2
8241,20000,2014,200000,1968,7,12,0
8242,54900,2013,98500,1390,1,44,2
8243,22500,2011,243263,1968,7,44,0
8244,20900,2009,187000,1390,1,16,2
8245,94900,2018,67139,1498,1,41,2
8246,172999,2021,18897,1984,1,2,2
8247,49990,2017,150000,1598,7,16,2
8248,114900,2015,286600,1968,7,48,0
8249,29900,2008,139740,1968,7,7,3
8250,95000,2018,91894,1968,7,44,2
8251,63799,2019,130327,1498,1,16,2
8252,95500,2018,135000,1984,1,32,2
8253,55000,2018,125942,1598,7,16,2
8254,59000,2014,85556,1390,1,44,2
8255,38500,2013,290000,1968,7,16,2
8256,69900,2019,169225,1498,1,16,1
8257,18900,2007,176769,1896,7,4,2
8258,4500,1998,198193,1984,1,4,0
8259,114900,2018,70900,1968,7,2,2
8260,150777,2020,41968,1984,1,44,2
8261,39990,2011,178000,1968,7,32,2
8262,52890,2014,247000,1598,7,7,0
8263,39990,2011,178000,1968,7,32,2
8264,52890,2014,247000,1598,7,7,0
8265,9999,2002,189000,1896,7,4,0
8266,6999,2004,137778,1198,1,35,2
8267,93000,2023,10,999,1,40,0
8268,49900,2014,129000,1968,7,38,2
8269,8999,2007,137000,1198,1,14,3
8270,55500,2014,199500,1968,7,10,2
8271,39950,2006,304600,2460,7,48,0
8272,108240,2010,100000,1968,7,30,0
8273,160000,2023,1,1500,1,44,0
8274,29900,2017,121000,999,1,49,2
8275,37900,2008,239000,1968,7,44,3
8276,99300,2023,1,999,1,40,0
8277,99900,2020,70880,1498,1,32,3
8278,13500,2007,335000,1968,7,32,2
8279,46900,2012,166910,1390,1,44,2
8280,82900,2017,265000,1968,7,48,1
8281,17999,2009,299000,1968,7,39,1
8282,15900,2012,237000,999,1,49,0
8283,72000,2017,87000,1984,1,44,0
8284,34499,2013,172180,1968,7,47,0
8285,139000,2023,5,1498,1,41,0
8286,9900,2006,168000,1390,1,14,3
8287,111900,2015,116500,1968,7,1,2
8288,63900,2018,117000,1598,7,16,2
8289,22999,2015,18000,1598,7,7,0
8290,33500,2011,179500,1600,7,7,2
8291,53900,2015,209000,1598,7,32,2
8292,7800,1999,211351,1984,1,4,3
8293,177000,2022,4,1498,1,44,0
8294,84900,2017,123585,1968,7,32,3
8295,109599,2022,1777,999,1,42,2
8296,30000,2011,84250,1390,1,35,2
8297,118900,2019,104818,1968,7,32,3
8298,169998,2020,42400,1984,1,2,3
8299,104900,2018,70332,1984,1,16,2
8300,138500,2023,5,1498,1,41,0
8301,49950,2013,40000,1390,1,47,2
8302,110700,2017,40404,1395,1,4,0
8303,17500,2008,206900,1896,7,25,2
8304,18900,2009,289000,1968,7,32,2
8305,91900,2018,137000,1984,1,44,0
8306,55899,2015,188707,1798,1,32,1
8307,97900,2020,26420,1498,1,16,3
8308,69900,2016,230000,1968,7,32,3
8309,65900,2016,236000,1968,7,32,2
8310,74900,2017,134000,1968,7,32,2
8311,449000,2023,7,2967,7,46,0
8312,95500,2023,10,999,1,42,0
8313,137500,2023,5,1498,1,41,0
8314,15900,2006,189000,1896,7,35,0
8315,139500,2019,56200,1984,1,44,2
8316,54900,2013,183000,1968,7,44,2
8317,20900,1991,234670,1588,7,16,0
8318,7200,2001,398000,1896,7,16,3
8319,129150,2017,168000,2000,7,48,2
8320,22000,2011,225000,1197,1,16,1
8321,89900,2017,152210,1968,7,39,2
8322,13900,2003,291000,1896,7,47,3
8323,59000,2017,142000,1598,7,16,3
8324,94900,2020,35613,1498,1,32,2
8325,29900,2005,262000,1984,1,16,3
8326,28900,2009,239000,1984,1,32,3
8327,99900,2020,43972,1498,1,41,2
8328,6900,1999,272000,1896,7,32,0
8329,85900,2018,150383,1968,7,32,3
8330,79900,2016,123741,1798,1,32,2
8331,142000,2019,84285,1968,7,2,2
8332,128850,2019,122365,1968,7,7,3
8335,37000,2018,73000,999,1,49,2
8336,59900,2017,172585,1395,1,32,2
8337,75900,2018,88307,1498,1,16,2
8338,28900,2012,212000,1598,7,16,2
8339,12900,2002,296000,1896,7,39,0
8340,136000,2023,5,1498,1,41,0
8341,21800,2009,203000,1896,7,16,3
8342,217400,2023,1,1984,1,2,0
8343,328410,2022,5,1968,7,9,0
8344,85999,2016,104803,1968,7,44,2
8345,46900,2013,104000,1197,1,4,3
8346,53900,2016,113000,1598,7,16,2
8347,27900,2010,297078,1968,7,10,1
8348,145900,2022,5769,1498,1,41,2
8349,65900,2014,76000,2000,7,44,2
8350,56900,2018,172000,1598,7,16,2
8351,460020,2023,6,2000,7,30,0
8352,51500,2018,160000,1598,7,16,2
8353,280317,2022,8,1984,1,30,0
8354,180100,2023,1,1498,1,2,0
8356,109000,2018,64000,1968,7,44,2
8357,570000,2023,5,2967,7,46,0
8358,55000,2016,207000,1598,7,47,2
8359,76900,2015,109000,1968,7,44,2
8360,26900,2012,195000,1598,7,16,1
8361,79950,2020,56333,1968,7,7,1
8362,66500,2017,158502,1968,7,32,2
8363,4999,2002,240000,1198,1,35,2
8364,12500,2005,231710,1968,7,47,2
8365,399999,2023,5,1968,7,30,0
8366,346195,2023,1,1968,7,30,0
8367,14500,2007,117000,1390,2,35,1
8368,109900,2022,5,999,1,41,0
8369,23999,2011,255000,1598,7,16,2
8370,29900,2010,204000,1390,1,38,2
8371,89999,2012,295874,1968,7,30,0
8372,96800,2017,105500,1968,7,32,0
8373,15500,2007,242500,1896,7,16,2
8374,92000,2016,137000,1968,7,48,2
8375,62000,2005,309057,2461,7,30,0
8376,183900,2019,48000,1968,7,44,2
8377,13900,2004,271483,1598,1,16,2
8378,169900,2020,98000,1968,7,32,0
8379,18900,2008,210951,1598,1,16,2
8380,99900,2021,21500,1968,7,7,0
8381,50300,2016,167638,1395,1,16,2
8382,27900,2013,114000,1198,1,35,2
8383,10500,2004,287448,1896,7,16,0
8384,17500,2007,290000,1896,7,47,2
8385,7900,2003,252000,1968,7,47,0
8386,73500,2017,160682,1968,7,32,2
8387,2200,2000,202000,999,1,29,0
8388,60700,2016,177429,1968,7,32,1
8389,34000,2013,78500,1197,1,16,0
8390,7900,2004,227000,1598,1,16,0
8391,79900,2018,176000,1968,7,16,2
8392,39900,2009,216000,1984,1,38,2
8393,79900,2016,96000,1968,7,1,2
8394,17900,2009,370000,1896,7,47,1
8396,103600,2018,106459,1498,1,47,2
8397,33400,2012,140743,1197,1,4,0
8398,17900,2006,298000,1984,1,32,0
8399,76875,2017,165000,1968,7,32,2
8400,106900,2019,112000,1498,1,32,3
8401,114799,2017,139469,1968,7,44,0
8402,139900,2021,119546,1968,7,2,1
8403,399999,2023,5,1968,7,30,0
8404,14700,2005,235750,1968,7,47,2
8405,29900,2011,292000,1600,7,7,3
8406,6900,1998,177000,1600,1,16,2
8407,63900,2017,156000,1598,7,47,2
8408,5999,2001,76000,999,1,35,0
8409,49900,2014,170000,2000,7,30,0
8410,59899,2018,93231,1598,7,16,2
8411,87800,2017,161800,1968,7,44,2
8412,104900,2020,22000,1498,1,16,2
8413,109900,2022,5,999,1,40,0
8414,217990,2022,10,1984,1,41,0
8415,4690,1998,390971,1896,7,32,2
8416,19999,2009,279000,1896,7,47,2
8417,75899,2016,199241,1798,1,32,2
8418,21400,2009,231895,1900,7,25,2
8419,64899,2018,178997,1798,1,32,1
8420,114900,2019,93142,1968,7,32,1
8421,40900,2014,180000,1197,1,16,2
8422,114900,2019,35518,1498,1,41,2
8423,28600,2003,486000,2500,7,9,0
8424,21400,2007,267313,1390,1,47,2
8425,29900,2012,298000,1598,7,16,2
8426,19500,2008,265000,1798,1,32,2
8427,44900,2014,179550,1598,7,16,2
8428,52900,2019,112000,1968,7,16,0
8429,28900,2011,239000,1968,7,16,2
8430,69000,2010,257000,2967,7,46,2
8431,59900,2016,52800,1395,1,25,2
